filename,gesture_id,gesture_name
gesture-2023-01-12-15-15-04-4bc5.bin,12,M
gesture-2021-09-15-15-12-17-fb5c.bin,16,<
gesture-2023-01-12-17-11-07-a7db.bin,15,>
gesture-2023-01-12-12-24-44-73d8.bin,10,C
gesture-2021-04-26-12-57-25-c151.bin,14,swipe-left
gesture-2021-09-15-13-47-12-ebc8.bin,4,U
gesture-2023-01-13-12-30-41-9189.bin,7,S
gesture-2021-04-26-12-58-50-65df.bin,14,swipe-left
gesture-2021-04-26-12-49-05-2fb1.bin,12,M
gesture-2021-04-26-13-27-54-5dc9.bin,17,INFINITY
gesture-2023-01-19-16-20-13-b092.bin,8,D
gesture-2021-09-14-15-16-17-088c.bin,3,I
gesture-2021-09-14-15-43-41-1c0e.bin,16,<
gesture-2023-01-19-15-37-07-0f9e.bin,10,C
gesture-2021-09-15-14-05-17-76de.bin,16,<
gesture-2021-04-26-12-26-57-2340.bin,8,D
gesture-2023-01-20-14-11-53-863f.bin,6,e
gesture-2021-04-26-12-38-57-3a15.bin,10,C
gesture-2023-01-12-12-37-52-1736.bin,1,L
gesture-2021-04-26-13-19-58-0785.bin,15,>
gesture-2023-01-12-12-58-55-c5c0.bin,12,M
gesture-2023-01-12-17-02-14-f94c.bin,1,L
gesture-2021-09-14-15-14-58-425e.bin,3,I
gesture-2021-09-14-15-25-25-7688.bin,5,V
gesture-2021-04-26-13-29-35-385a.bin,17,INFINITY
gesture-2023-01-13-11-53-58-38b8.bin,6,e
gesture-2023-01-12-13-01-41-9adc.bin,8,D
gesture-2021-04-26-12-56-05-dfc8.bin,13,swipe-right
gesture-2021-04-26-12-46-14-ae33.bin,11,N
gesture-2021-04-26-12-25-30-6d49.bin,7,S
gesture-2023-01-13-12-18-37-0892.bin,8,D
gesture-2021-09-14-15-33-40-65dd.bin,17,INFINITY
gesture-2023-01-12-12-42-33-bd5d.bin,6,e
gesture-2021-09-15-15-05-23-9988.bin,17,INFINITY
gesture-2021-09-14-15-20-53-93ba.bin,4,U
gesture-2023-01-13-14-06-54-908d.bin,7,S
gesture-2021-09-15-13-53-04-bdad.bin,5,V
gesture-2021-04-20-17-21-34-5078.bin,9,Z
gesture-2023-01-21-12-50-55-8af2.bin,17,INFINITY
gesture-2023-01-12-17-02-02-aa7d.bin,1,L
gesture-2021-04-26-12-15-57-0666.bin,6,e
gesture-2021-09-14-15-42-12-8bd1.bin,16,<
gesture-2021-04-26-13-33-24-d986.bin,17,INFINITY
gesture-2023-01-12-14-10-36-52ee.bin,15,>
gesture-2021-09-15-13-39-49-9050.bin,3,I
gesture-2021-09-14-15-21-06-1c64.bin,4,U
gesture-2021-04-20-17-27-15-f90b.bin,10,C
gesture-2023-01-13-12-37-55-4256.bin,6,e
gesture-2021-04-20-17-08-19-0f0e.bin,7,S
gesture-2021-09-15-15-04-13-4aa8.bin,17,INFINITY
gesture-2023-01-12-15-11-48-4abf.bin,6,e
gesture-2023-01-13-12-30-37-a38a.bin,7,S
gesture-2021-04-20-17-49-38-03ae.bin,13,swipe-right
gesture-2021-04-26-12-38-22-3f3c.bin,10,C
gesture-2023-01-12-17-07-50-ad56.bin,10,C
gesture-2023-01-12-15-08-17-3f5d.bin,1,L
gesture-2021-09-15-14-54-34-a7ec.bin,4,U
gesture-2021-04-26-12-53-03-bcb5.bin,13,swipe-right
gesture-2023-01-12-14-09-46-b67d.bin,2,O
gesture-2023-01-12-11-48-51-0b6e.bin,15,>
gesture-2023-01-19-15-32-37-60c4.bin,15,>
gesture-2023-01-12-14-11-35-f806.bin,15,>
gesture-2023-01-12-12-55-26-d302.bin,6,e
gesture-2023-01-13-16-50-58-28bc.bin,7,S
gesture-2021-04-19-16-50-49-9c45.bin,4,U
gesture-2021-04-19-16-40-22-0151.bin,1,L
gesture-2023-01-19-15-22-04-25e2.bin,1,L
gesture-2023-01-12-13-00-39-3e85.bin,8,D
gesture-2021-04-26-13-31-33-acd2.bin,17,INFINITY
gesture-2023-01-13-11-58-56-c7c2.bin,1,L
gesture-2023-01-20-14-06-54-1174.bin,1,L
gesture-2021-04-26-12-13-26-22ac.bin,5,V
gesture-2021-09-14-15-29-05-afe2.bin,5,V
gesture-2023-01-13-12-29-59-1822.bin,1,L
gesture-2023-01-13-17-14-29-56a8.bin,1,L
gesture-2021-09-14-15-26-42-5c32.bin,5,V
gesture-2023-01-12-12-25-27-fddd.bin,10,C
gesture-2023-01-12-11-52-43-f920.bin,12,M
gesture-2023-01-12-17-01-27-96a1.bin,1,L
gesture-2023-01-21-12-52-21-9a63.bin,17,INFINITY
gesture-2021-09-14-15-29-50-a831.bin,5,V
gesture-2023-01-21-12-47-47-ed50.bin,7,S
gesture-2023-01-13-12-20-20-2da8.bin,12,M
gesture-2023-01-12-10-48-48-16c4.bin,10,C
gesture-2021-09-15-14-59-33-b64e.bin,5,V
gesture-2023-01-19-16-13-28-f98a.bin,5,V
gesture-2021-09-15-15-12-50-f40b.bin,16,<
gesture-2023-01-21-12-38-36-97bf.bin,4,U
gesture-2021-04-26-11-58-36-b648.bin,3,I
gesture-2021-09-15-13-34-50-2140.bin,3,I
gesture-2023-01-18-10-40-01-df38.bin,7,S
gesture-2021-09-15-13-37-02-0081.bin,3,I
gesture-2021-04-26-12-59-27-4e9f.bin,14,swipe-left
gesture-2021-09-15-15-14-04-fc92.bin,16,<
gesture-2023-01-13-12-14-58-fa80.bin,7,S
gesture-2023-01-19-15-38-32-6042.bin,10,C
gesture-2021-09-15-13-38-26-ef58.bin,3,I
gesture-2023-01-13-14-08-33-65e3.bin,7,S
gesture-2021-09-14-15-44-54-2944.bin,16,<
gesture-2023-01-13-12-15-44-c74f.bin,7,S
gesture-2023-01-12-17-14-25-3eed.bin,6,e
gesture-2023-01-13-12-19-28-a141.bin,12,M
gesture-2023-01-13-12-22-14-9a8c.bin,17,INFINITY
gesture-2021-04-26-12-09-46-baa4.bin,5,V
gesture-2023-01-20-14-08-45-4f44.bin,8,D
gesture-2023-01-13-14-17-52-0086.bin,12,M
gesture-2021-04-20-17-59-28-661a.bin,16,<
gesture-2021-04-26-12-29-39-8b4f.bin,8,D
gesture-2023-01-13-12-15-41-4c42.bin,7,S
gesture-2021-04-26-12-43-52-9fd2.bin,11,N
gesture-2023-01-18-10-39-04-6e0b.bin,7,S
gesture-2021-09-15-13-36-45-da6c.bin,3,I
gesture-2021-09-15-15-02-13-e979.bin,5,V
gesture-2023-01-21-12-41-50-7220.bin,15,>
gesture-2023-01-19-15-25-36-2b49.bin,7,S
gesture-2023-01-13-14-12-34-97d7.bin,2,O
gesture-2023-01-12-14-14-58-7a40.bin,8,D
gesture-2023-01-12-14-15-08-bbd6.bin,8,D
gesture-2023-01-12-17-01-03-5e74.bin,1,L
gesture-2023-01-12-17-17-20-81e3.bin,12,M
gesture-2021-04-26-12-57-28-8b65.bin,14,swipe-left
gesture-2023-01-12-17-11-42-00e9.bin,15,>
gesture-2021-04-20-17-56-51-fdea.bin,15,>
gesture-2021-04-26-12-08-30-b4f7.bin,4,U
gesture-2023-01-12-10-48-17-035e.bin,10,C
gesture-2021-04-26-13-33-11-adc0.bin,17,INFINITY
gesture-2021-04-26-12-02-05-574a.bin,3,I
gesture-2021-04-26-12-17-56-4218.bin,6,e
gesture-2021-09-15-13-47-52-8736.bin,4,U
gesture-2023-01-13-14-08-35-2828.bin,7,S
gesture-2021-09-15-15-10-00-a83a.bin,17,INFINITY
gesture-2023-01-12-11-45-29-7901.bin,1,L
gesture-2023-01-12-14-01-16-da6b.bin,6,e
gesture-2023-01-12-14-12-33-10f5.bin,10,C
gesture-2023-01-12-14-14-36-90c3.bin,8,D
gesture-2021-04-20-17-39-44-e941.bin,12,M
gesture-2021-04-26-11-59-29-3b16.bin,3,I
gesture-2023-01-13-11-57-10-1ffa.bin,10,C
gesture-2023-01-13-17-02-55-ee5b.bin,3,I
gesture-2023-01-21-12-38-49-5b82.bin,4,U
gesture-2023-01-17-17-36-25-7cde.bin,1,L
gesture-2023-01-12-17-07-40-b355.bin,10,C
gesture-2021-04-26-12-55-56-bb64.bin,13,swipe-right
gesture-2023-01-18-10-44-56-dfd8.bin,17,INFINITY
gesture-2023-01-12-15-07-55-917c.bin,1,L
gesture-2023-01-12-12-41-43-2257.bin,6,e
gesture-2023-01-13-17-16-34-7f77.bin,4,U
gesture-2023-01-12-12-23-59-f575.bin,1,L
gesture-2021-09-14-15-42-38-bdb0.bin,16,<
gesture-2021-09-14-15-39-41-3ac0.bin,16,<
gesture-2023-01-13-16-51-30-038f.bin,7,S
gesture-2023-01-13-14-08-47-bae7.bin,7,S
gesture-2021-09-15-13-53-53-ab9a.bin,5,V
gesture-2021-09-15-13-45-57-c58b.bin,4,U
gesture-2023-01-13-17-17-29-476c.bin,4,U
gesture-2021-04-20-17-50-29-f315.bin,14,swipe-left
gesture-2023-01-12-17-19-55-9920.bin,8,D
gesture-2023-01-12-14-12-23-3a37.bin,10,C
gesture-2023-01-19-16-20-15-c65c.bin,8,D
gesture-2021-04-26-12-07-22-3c33.bin,4,U
gesture-2023-01-13-12-07-57-4637.bin,15,>
gesture-2023-01-21-12-49-27-550a.bin,12,M
gesture-2021-09-14-15-20-41-a05e.bin,4,U
gesture-2023-01-12-12-29-31-244d.bin,15,>
gesture-2023-01-21-12-50-08-9351.bin,12,M
gesture-2023-01-13-12-16-09-6381.bin,7,S
gesture-2023-01-13-16-55-58-0962.bin,7,S
gesture-2021-09-15-13-47-49-cf56.bin,4,U
gesture-2021-09-15-13-38-36-5a0a.bin,3,I
gesture-2021-09-14-15-43-17-0980.bin,16,<
gesture-2021-09-15-14-05-10-17ca.bin,16,<
gesture-2023-01-13-12-05-06-77c0.bin,8,D
gesture-2023-01-12-14-15-59-7058.bin,12,M
gesture-2021-04-19-16-47-19-0324.bin,3,I
gesture-2023-01-19-16-13-37-8e0f.bin,5,V
gesture-2023-01-13-12-22-20-1cd6.bin,17,INFINITY
gesture-2021-04-20-17-19-59-eab3.bin,8,D
gesture-2023-01-12-12-47-08-ceb8.bin,8,D
gesture-2021-09-15-15-07-41-c338.bin,17,INFINITY
gesture-2023-01-21-12-44-27-ada7.bin,10,C
gesture-2023-01-13-17-13-23-7815.bin,1,L
gesture-2021-04-26-12-11-27-56ee.bin,5,V
gesture-2021-09-15-15-05-58-3062.bin,17,INFINITY
gesture-2023-01-12-12-43-10-ab47.bin,12,M
gesture-2021-04-26-12-44-40-31ae.bin,11,N
gesture-2021-04-19-16-42-16-81ca.bin,2,O
gesture-2021-09-15-14-54-01-81fe.bin,4,U
gesture-2023-01-12-14-05-01-c575.bin,1,L
gesture-2023-01-13-14-16-57-c992.bin,12,M
gesture-2021-09-15-13-47-31-f685.bin,4,U
gesture-2021-04-20-17-41-20-667c.bin,12,M
gesture-2023-01-13-16-54-32-e83a.bin,7,S
gesture-2023-01-21-12-50-44-53cb.bin,17,INFINITY
gesture-2023-01-17-17-40-59-5ddb.bin,6,e
gesture-2021-04-20-17-52-51-3837.bin,14,swipe-left
gesture-2021-04-20-17-51-03-f567.bin,14,swipe-left
gesture-2023-01-12-15-14-17-8654.bin,12,M
gesture-2023-01-17-17-45-54-07c6.bin,7,S
gesture-2023-01-13-14-13-19-0172.bin,2,O
gesture-2023-01-12-12-56-35-8a0f.bin,10,C
gesture-2021-04-20-18-00-18-2247.bin,16,<
gesture-2023-01-19-15-38-12-87d0.bin,10,C
gesture-2021-04-26-12-37-38-ecff.bin,10,C
gesture-2021-04-20-17-09-32-a9dc.bin,7,S
gesture-2023-01-12-11-51-49-d936.bin,12,M
gesture-2023-01-13-17-18-46-b653.bin,4,U
gesture-2023-01-19-15-32-50-5cff.bin,15,>
gesture-2023-01-13-12-38-54-be6c.bin,8,D
gesture-2021-09-14-15-40-06-1fb2.bin,16,<
gesture-2023-01-12-17-13-32-c86c.bin,6,e
gesture-2023-01-21-12-41-52-281c.bin,15,>
gesture-2021-04-26-13-20-39-8d15.bin,15,>
gesture-2023-01-21-12-41-58-78ab.bin,15,>
gesture-2021-04-26-11-50-52-e0ce.bin,2,O
gesture-2021-09-15-15-05-35-9c0d.bin,17,INFINITY
gesture-2021-04-26-12-59-21-8514.bin,14,swipe-left
gesture-2021-09-15-15-04-24-cc0d.bin,17,INFINITY
gesture-2021-09-15-14-57-33-0817.bin,4,U
gesture-2021-04-20-17-37-48-eef7.bin,11,N
gesture-2021-04-20-16-58-15-908b.bin,5,V
gesture-2021-09-15-15-00-38-8b44.bin,5,V
gesture-2023-01-13-17-05-46-5700.bin,11,N
gesture-2021-04-26-13-23-46-81de.bin,16,<
gesture-2023-01-13-14-12-41-1d70.bin,2,O
gesture-2023-01-12-14-12-26-f1ab.bin,10,C
gesture-2023-01-13-16-54-58-2390.bin,7,S
gesture-2023-01-13-16-57-56-fdf3.bin,8,D
gesture-2023-01-12-14-08-46-8e30.bin,2,O
gesture-2023-01-21-12-38-08-39c8.bin,4,U
gesture-2023-01-13-12-36-57-ffff.bin,12,M
gesture-2023-01-21-12-40-42-a418.bin,11,N
gesture-2023-01-12-15-16-24-43b7.bin,8,D
gesture-2023-01-12-17-11-13-52f0.bin,15,>
gesture-2021-09-14-15-28-56-e8dc.bin,5,V
gesture-2023-01-12-14-06-14-38b7.bin,6,e
gesture-2021-04-19-16-50-53-f5ae.bin,4,U
gesture-2021-04-26-12-22-53-cc80.bin,7,S
gesture-2023-01-17-17-46-25-d277.bin,7,S
gesture-2023-01-13-14-12-05-1578.bin,2,O
gesture-2023-01-12-17-03-24-c916.bin,2,O
gesture-2023-01-21-12-51-09-f82e.bin,17,INFINITY
gesture-2021-04-26-12-16-20-ca09.bin,6,e
gesture-2021-04-26-12-10-51-64bc.bin,5,V
gesture-2021-09-15-13-48-37-3487.bin,4,U
gesture-2023-01-17-17-35-38-00ef.bin,1,L
gesture-2023-01-12-17-18-28-9b58.bin,12,M
gesture-2023-01-13-14-18-46-e0a9.bin,12,M
gesture-2023-01-12-17-06-36-4757.bin,2,O
gesture-2021-09-14-15-18-21-f964.bin,4,U
gesture-2023-01-19-16-13-43-44b4.bin,5,V
gesture-2023-01-13-16-54-20-0e53.bin,7,S
gesture-2021-09-15-14-06-53-ea03.bin,16,<
gesture-2021-04-26-12-02-38-ed5e.bin,3,I
gesture-2021-04-26-13-20-37-9664.bin,15,>
gesture-2021-04-26-13-25-06-3a39.bin,16,<
gesture-2023-01-20-14-14-33-93ba.bin,2,O
gesture-2021-04-26-12-33-38-566c.bin,9,Z
gesture-2023-01-21-12-49-00-9b7a.bin,12,M
gesture-2023-01-13-11-54-06-1acf.bin,6,e
gesture-2021-04-20-17-00-00-dd17.bin,5,V
gesture-2021-09-15-13-59-27-71eb.bin,17,INFINITY
gesture-2023-01-12-14-07-00-387b.bin,6,e
gesture-2021-04-26-13-24-09-93ea.bin,16,<
gesture-2023-01-17-17-46-41-2560.bin,7,S
gesture-2023-01-12-15-07-52-085a.bin,1,L
gesture-2021-04-20-17-09-12-0401.bin,7,S
gesture-2023-01-12-15-12-33-6b67.bin,10,C
gesture-2021-09-14-15-34-17-c495.bin,17,INFINITY
gesture-2021-04-26-12-57-13-57ff.bin,14,swipe-left
gesture-2023-01-12-12-58-39-d889.bin,12,M
gesture-2021-09-15-13-55-10-bf3d.bin,5,V
gesture-2021-09-14-15-17-49-cca6.bin,4,U
gesture-2023-01-19-15-24-45-4138.bin,7,S
gesture-2021-09-14-15-10-50-b72b.bin,3,I
gesture-2023-01-13-14-18-32-a629.bin,12,M
gesture-2023-01-19-15-34-10-486a.bin,15,>
gesture-2021-04-26-12-18-51-697b.bin,6,e
gesture-2023-01-19-15-38-29-cab1.bin,10,C
gesture-2023-01-12-12-55-02-c2af.bin,6,e
gesture-2023-01-19-16-19-21-ffd2.bin,8,D
gesture-2023-01-13-11-55-25-860d.bin,6,e
gesture-2023-01-12-12-54-04-b575.bin,1,L
gesture-2023-01-12-17-19-04-99a1.bin,8,D
gesture-2023-01-21-12-46-13-c155.bin,7,S
gesture-2023-01-13-14-17-49-1a02.bin,12,M
gesture-2023-01-13-14-18-18-aad2.bin,12,M
gesture-2023-01-12-12-02-43-e4e0.bin,1,L
gesture-2023-01-12-11-47-35-966d.bin,8,D
gesture-2021-09-14-15-34-41-faf0.bin,17,INFINITY
gesture-2023-01-12-11-53-16-fd82.bin,17,INFINITY
gesture-2021-04-20-17-50-35-bc3a.bin,14,swipe-left
gesture-2023-01-13-12-23-02-bd92.bin,17,INFINITY
gesture-2023-01-13-17-07-56-edd3.bin,10,C
gesture-2023-01-19-15-32-34-15f0.bin,15,>
gesture-2023-01-13-14-17-45-775c.bin,12,M
gesture-2023-01-19-15-32-25-ee51.bin,15,>
gesture-2023-01-12-12-22-59-1861.bin,1,L
gesture-2021-09-15-14-53-57-012a.bin,4,U
gesture-2023-01-12-12-46-16-fc06.bin,15,>
gesture-2023-01-12-11-46-44-c160.bin,10,C
gesture-2023-01-21-12-38-46-da5f.bin,4,U
gesture-2023-01-13-14-16-59-53a1.bin,12,M
gesture-2023-01-20-14-13-16-509b.bin,4,U
gesture-2021-09-14-15-31-54-4dcc.bin,17,INFINITY
gesture-2021-04-26-13-23-53-ddbf.bin,16,<
gesture-2021-04-26-13-23-15-88e4.bin,16,<
gesture-2023-01-19-15-22-19-7f6d.bin,1,L
gesture-2021-04-19-16-42-21-bb81.bin,2,O
gesture-2023-01-12-12-56-44-fd0a.bin,10,C
gesture-2021-04-26-12-32-13-c967.bin,9,Z
gesture-2021-09-15-15-11-15-f971.bin,16,<
gesture-2023-01-19-15-25-11-732e.bin,7,S
gesture-2021-09-15-15-06-11-0672.bin,17,INFINITY
gesture-2021-09-15-13-46-01-a6c4.bin,4,U
gesture-2021-04-26-12-10-38-c6a5.bin,5,V
gesture-2023-01-12-14-06-26-de16.bin,6,e
gesture-2021-04-26-12-29-43-eea8.bin,8,D
gesture-2023-01-13-11-56-37-423a.bin,10,C
gesture-2023-01-13-14-19-46-6f5f.bin,12,M
gesture-2023-01-12-12-19-23-02ee.bin,8,D
gesture-2021-04-20-17-04-09-760a.bin,6,e
gesture-2021-04-26-12-56-46-961d.bin,14,swipe-left
gesture-2023-01-12-17-06-46-4672.bin,2,O
gesture-2021-04-20-17-39-40-0ecb.bin,12,M
gesture-2021-04-20-17-05-05-b360.bin,6,e
gesture-2023-01-13-14-18-39-0249.bin,12,M
gesture-2023-01-13-14-18-48-ef20.bin,12,M
gesture-2023-01-17-17-45-53-63eb.bin,7,S
gesture-2023-01-13-12-15-09-4ff8.bin,7,S
gesture-2023-01-12-12-09-11-e8d0.bin,15,>
gesture-2023-01-19-15-29-18-b919.bin,8,D
gesture-2023-01-12-17-05-02-a998.bin,2,O
gesture-2023-01-13-12-16-30-4e05.bin,7,S
gesture-2023-01-12-12-06-05-e269.bin,10,C
gesture-2023-01-13-11-49-16-d228.bin,2,O
gesture-2021-04-20-17-56-05-a90b.bin,15,>
gesture-2021-09-15-13-58-30-ace6.bin,17,INFINITY
gesture-2023-01-12-15-14-31-f11f.bin,12,M
gesture-2021-04-20-17-37-10-5c66.bin,11,N
gesture-2021-09-15-14-53-53-093d.bin,4,U
gesture-2023-01-18-10-41-26-427d.bin,10,C
gesture-2021-09-15-14-53-17-967b.bin,4,U
gesture-2021-04-20-17-25-01-87d6.bin,10,C
gesture-2021-04-20-17-16-57-8d09.bin,8,D
gesture-2023-01-12-13-04-28-d10b.bin,15,>
gesture-2021-04-26-11-54-40-2403.bin,2,O
gesture-2021-04-26-12-52-50-4e27.bin,13,swipe-right
gesture-2023-01-13-11-58-51-e72b.bin,1,L
gesture-2021-04-26-12-34-56-768f.bin,9,Z
gesture-2023-01-12-15-10-44-2576.bin,6,e
gesture-2023-01-13-12-38-09-6abe.bin,6,e
gesture-2021-09-15-13-52-49-68aa.bin,5,V
gesture-2023-01-19-16-14-10-5be0.bin,5,V
gesture-2023-01-19-15-29-15-8d48.bin,8,D
gesture-2023-01-17-17-38-43-5b96.bin,10,C
gesture-2023-01-12-12-38-09-7972.bin,1,L
gesture-2021-04-26-12-42-49-cd3c.bin,11,N
gesture-2021-04-26-12-22-16-e93d.bin,7,S
gesture-2023-01-13-14-08-24-0a92.bin,7,S
gesture-2023-01-13-11-53-08-1ea1.bin,6,e
gesture-2023-01-13-11-55-07-0031.bin,6,e
gesture-2023-01-17-17-40-13-76ae.bin,6,e
gesture-2021-09-15-15-02-17-f92f.bin,5,V
gesture-2021-04-26-13-19-23-0e72.bin,15,>
gesture-2021-09-15-13-38-55-6200.bin,3,I
gesture-2021-04-26-12-43-55-061c.bin,11,N
gesture-2021-04-20-17-58-45-bd87.bin,16,<
gesture-2021-04-19-16-42-25-9e3e.bin,2,O
gesture-2023-01-18-10-40-31-c579.bin,10,C
gesture-2023-01-12-12-37-58-d8ef.bin,1,L
gesture-2021-09-15-13-39-30-4525.bin,3,I
gesture-2021-09-15-13-37-26-3a19.bin,3,I
gesture-2021-04-20-17-19-05-d830.bin,8,D
gesture-2023-01-18-10-46-05-dc69.bin,17,INFINITY
gesture-2023-01-19-16-18-02-13da.bin,12,M
gesture-2023-01-12-12-13-41-c600.bin,1,L
gesture-2021-09-15-15-14-12-d1f2.bin,16,<
gesture-2021-04-26-12-35-49-b93e.bin,9,Z
gesture-2021-04-26-12-19-17-744e.bin,6,e
gesture-2023-01-19-15-37-04-bbac.bin,10,C
gesture-2023-01-19-16-17-54-0df0.bin,12,M
gesture-2023-01-12-14-00-59-25dc.bin,6,e
gesture-2023-01-12-15-15-49-ddd6.bin,8,D
gesture-2023-01-12-12-15-18-f1c1.bin,10,C
gesture-2023-01-12-12-38-15-5d9d.bin,1,L
gesture-2023-01-12-17-14-17-9565.bin,6,e
gesture-2023-01-12-15-18-14-8765.bin,15,>
gesture-2023-01-12-14-05-29-5363.bin,1,L
gesture-2023-01-12-17-01-38-eb14.bin,1,L
gesture-2023-01-13-12-17-44-d1af.bin,8,D
gesture-2021-04-20-17-17-09-93a8.bin,8,D
gesture-2021-09-15-14-00-20-0f16.bin,17,INFINITY
gesture-2021-04-20-17-38-40-18d4.bin,12,M
gesture-2023-01-13-12-37-51-dabb.bin,6,e
gesture-2023-01-18-10-45-02-70d9.bin,17,INFINITY
gesture-2023-01-12-12-19-38-b40a.bin,8,D
gesture-2023-01-17-17-43-27-778d.bin,8,D
gesture-2021-09-15-13-58-56-1544.bin,17,INFINITY
gesture-2023-01-13-12-02-21-dbe2.bin,12,M
gesture-2021-09-15-15-10-34-d259.bin,16,<
gesture-2021-09-14-15-41-44-eccb.bin,16,<
gesture-2021-09-15-14-05-16-525a.bin,16,<
gesture-2023-01-21-12-45-24-9c3a.bin,10,C
gesture-2021-04-20-17-35-55-f5ef.bin,11,N
gesture-2021-09-14-15-41-57-e796.bin,16,<
gesture-2023-01-19-15-30-22-dae1.bin,12,M
gesture-2021-04-19-16-06-50-ebad.bin,1,L
gesture-2023-01-12-14-16-07-3b97.bin,12,M
gesture-2021-09-14-15-41-07-45ec.bin,16,<
gesture-2021-09-14-15-22-17-2bec.bin,4,U
gesture-2023-01-12-10-48-51-2f78.bin,10,C
gesture-2021-09-14-15-35-49-dcb3.bin,17,INFINITY
gesture-2023-01-12-14-11-46-e831.bin,15,>
gesture-2023-01-13-14-06-32-e809.bin,7,S
gesture-2023-01-19-15-31-20-ba01.bin,12,M
gesture-2023-01-12-12-10-32-ec65.bin,5,V
gesture-2021-04-26-12-15-24-19a8.bin,6,e
gesture-2023-01-21-12-43-45-15b8.bin,15,>
gesture-2023-01-21-12-37-59-81db.bin,4,U
gesture-2023-01-19-15-32-20-330e.bin,15,>
gesture-2023-01-12-12-09-24-8931.bin,15,>
gesture-2021-04-20-17-35-50-bbd1.bin,11,N
gesture-2021-09-15-14-02-47-8c4c.bin,17,INFINITY
gesture-2021-04-26-13-27-34-a75d.bin,17,INFINITY
gesture-2023-01-19-16-09-14-1965.bin,7,S
gesture-2023-01-20-14-06-55-6075.bin,1,L
gesture-2021-09-15-14-48-15-82e3.bin,3,I
gesture-2023-01-12-12-47-24-9506.bin,8,D
gesture-2021-09-15-13-52-43-b892.bin,5,V
gesture-2023-01-12-14-05-18-4934.bin,1,L
gesture-2023-01-12-12-07-13-6a74.bin,8,D
gesture-2023-01-12-15-08-53-bd27.bin,2,O
gesture-2023-01-13-17-11-01-da7b.bin,1,L
gesture-2021-04-19-16-44-22-e7fc.bin,2,O
gesture-2021-04-20-17-26-19-8b1a.bin,10,C
gesture-2023-01-12-12-56-00-3c74.bin,6,e
gesture-2021-04-26-12-32-22-ae9e.bin,9,Z
gesture-2023-01-12-12-59-05-5d8f.bin,12,M
gesture-2023-01-12-14-12-21-96a0.bin,10,C
gesture-2023-01-13-17-04-39-c3cc.bin,11,N
gesture-2021-04-26-12-35-11-cec1.bin,9,Z
gesture-2021-04-26-12-10-43-96bc.bin,5,V
gesture-2021-09-14-15-37-44-570e.bin,17,INFINITY
gesture-2021-09-15-14-04-50-246e.bin,16,<
gesture-2023-01-12-12-10-39-4742.bin,5,V
gesture-2021-09-14-15-13-50-90f0.bin,3,I
gesture-2023-01-13-11-50-43-c427.bin,2,O
gesture-2023-01-12-12-10-01-9ad0.bin,15,>
gesture-2021-04-20-17-04-48-0b1d.bin,6,e
gesture-2023-01-12-11-51-57-9b69.bin,12,M
gesture-2021-09-15-14-55-33-1fe4.bin,4,U
gesture-2023-01-19-15-38-10-ff39.bin,10,C
gesture-2023-01-12-12-19-08-6768.bin,8,D
gesture-2023-01-13-17-11-11-690f.bin,1,L
gesture-2021-04-19-16-48-36-e7ce.bin,3,I
gesture-2023-01-12-14-16-54-2090.bin,12,M
gesture-2023-01-19-15-38-36-1bbf.bin,10,C
gesture-2021-04-26-12-22-25-820c.bin,7,S
gesture-2023-01-12-14-09-43-716c.bin,2,O
gesture-2023-01-12-17-09-33-e2d2.bin,10,C
gesture-2023-01-13-12-15-48-51d7.bin,7,S
gesture-2023-01-19-16-13-52-c325.bin,5,V
gesture-2023-01-19-15-37-29-5149.bin,10,C
gesture-2021-09-15-14-06-20-892e.bin,16,<
gesture-2023-01-13-11-53-52-4440.bin,6,e
gesture-2021-04-19-16-07-18-ae8b.bin,1,L
gesture-2021-04-19-16-41-15-cd0b.bin,1,L
gesture-2023-01-18-10-45-22-9b0b.bin,17,INFINITY
gesture-2023-01-13-14-12-20-98ce.bin,2,O
gesture-2021-04-26-11-58-33-19d2.bin,3,I
gesture-2021-04-20-17-56-38-3dbe.bin,15,>
gesture-2021-09-15-14-06-34-6074.bin,16,<
gesture-2021-04-26-11-50-47-1f21.bin,2,O
gesture-2021-09-15-13-47-58-3964.bin,4,U
gesture-2021-04-26-12-59-46-d1fe.bin,14,swipe-left
gesture-2021-09-15-14-52-27-a9b7.bin,3,I
gesture-2023-01-12-12-46-42-3fe2.bin,8,D
gesture-2023-01-13-12-30-53-36cc.bin,7,S
gesture-2021-09-15-14-06-50-ff66.bin,16,<
gesture-2023-01-12-17-11-37-d83c.bin,15,>
gesture-2023-01-13-12-36-39-bf43.bin,12,M
gesture-2021-09-15-15-07-45-b172.bin,17,INFINITY
gesture-2021-09-15-14-56-23-36bd.bin,4,U
gesture-2023-01-18-10-40-40-3720.bin,10,C
gesture-2023-01-13-12-37-46-d359.bin,6,e
gesture-2023-01-12-12-17-29-60ea.bin,12,M
gesture-2021-04-26-11-58-24-c81d.bin,3,I
gesture-2021-04-26-12-45-09-f8b9.bin,11,N
gesture-2023-01-12-15-17-55-a9d3.bin,15,>
gesture-2023-01-13-12-03-35-4c39.bin,17,INFINITY
gesture-2023-01-17-17-40-10-926d.bin,6,e
gesture-2023-01-19-16-10-43-11f3.bin,15,>
gesture-2023-01-12-12-23-31-5685.bin,1,L
gesture-2023-01-12-15-20-42-06e2.bin,5,V
